"lratio"	"variance"	"var_hat_vk"	"n.spectra"	"n.na1"	"n.na2"	"p.value.rat"	"p.value.sample"	"p.value"	"is.significant"	"ac"	"r1"	"r2"	"class1"	"class2"	"zscore"
"3055"	-0.0606087087307377	0.0114566772384266	5.67599284529048e-05	38	0	0	0.285613040149152	NA	1	0	"Q00623"	"126"	"131"	"126"	"131"	-0.351613143753528
"685"	0.446075827511294	0.428339688488518	Inf	1	0	0	0.247753427323677	NA	1	0	"Q00896"	"126"	"127"	"126"	"127"	3.24029633935834
"1444"	0.550309806162777	0.425202544117264	Inf	1	0	0	0.199352687342841	NA	1	0	"Q00896"	"126"	"128"	"126"	"128"	3.9792157055533
"2203"	0.483878276781569	0.425530314334139	Inf	1	0	0	0.229112517576375	NA	1	0	"Q00896"	"126"	"129"	"126"	"129"	3.50827960371023
"2962"	0.12898936987194	0.432422844542933	Inf	1	0	0	0.422244384732933	NA	1	0	"Q00896"	"126"	"130"	"126"	"130"	0.992456169203439
"3721"	-0.0651868697387448	0.454643614320675	Inf	1	0	0	0.461491327834689	NA	1	0	"Q00896"	"126"	"131"	"126"	"131"	-0.384067933200701
"154"	0.020275948558165	0.0191735108257797	1.3595403232194e-08	3	0	0	0.441790933485048	NA	1	0	"Q00897"	"126"	"127"	"126"	"127"	0.221781832357375
"913"	-0.0730943527643269	0.019169919319363	9.67556391600914e-11	3	0	0	0.298775082801249	NA	1	0	"Q00897"	"126"	"128"	"126"	"128"	-0.440124436282072
"1672"	-0.0136674861186704	0.0177952818503873	0.000165283103836341	5	0	0	0.459197479416564	NA	1	0	"Q00897"	"126"	"129"	"126"	"129"	-0.0188447038487238
"2431"	-0.208631673135	0.0119283332580985	9.07643360046487e-06	5	0	0	0.028050473482982	NA	1	0	"Q00897"	"126"	"130"	"126"	"130"	-1.40095460087672
"3190"	-0.194055070797706	0.0119516374175249	8.52271490924495e-05	5	0	0	0.0379445796330941	NA	1	0	"Q00897"	"126"	"131"	"126"	"131"	-1.29762041081992
"58"	0.0194517634518301	0.0120762911004717	5.51257939041555e-05	7	0	0	0.429751165238679	NA	1	0	"Q01279, Q9WVF5"	"126"	"127"	"126"	"127"	0.215939147042286
"817"	0.00518195600148926	0.0175078825810591	0.000129628171625971	8	0	0	0.484380181994438	NA	1	0	"Q01279, Q9WVF5"	"126"	"128"	"126"	"128"	0.114779839747824
"1576"	0.0205792262851289	0.00943009142110207	5.43317607840854e-05	7	0	0	0.416084886201109	NA	1	0	"Q01279, Q9WVF5"	"126"	"129"	"126"	"129"	0.223931781814245
"2335"	-0.156152055469815	0.0123862938073836	3.5637464890683e-05	7	0	0	0.0802991014960132	NA	1	0	"Q01279, Q9WVF5"	"126"	"130"	"126"	"130"	-1.02892422915915
"3094"	-0.0723485109729659	0.00976294425813575	1.1958462941554e-06	6	0	0	0.232018381481678	NA	1	0	"Q01279, Q9WVF5"	"126"	"131"	"126"	"131"	-0.434837130253038
"59"	0.0250386073582079	0.0114656171403288	1.57407809616165e-07	5	0	0	0.407556133706192	NA	1	0	"Q01339"	"126"	"127"	"126"	"127"	0.25554453495647
"818"	0.0380317161788205	0.00646385071937154	1.57692466878064e-05	9	0	0	0.318091389045058	NA	1	0	"Q01339"	"126"	"128"	"126"	"128"	0.347653268201035
"1577"	0.106996127551788	0.00724235919182372	3.05743159267652e-06	8	0	0	0.104328215802554	NA	1	0	"Q01339"	"126"	"129"	"126"	"129"	0.836545084487812
"2336"	-0.0795699230826856	0.00729090641430968	8.34472224946895e-06	8	0	0	0.175700278556935	NA	1	0	"Q01339"	"126"	"130"	"126"	"130"	-0.486030045732052
"3095"	-0.0599345264304785	0.00647239070475518	1.51779861973769e-05	9	0	0	0.228141852561085	NA	1	0	"Q01339"	"126"	"131"	"126"	"131"	-0.346833835082283
"86"	0.0039109116418582	0.0115745065428706	4.89282774773767e-07	5	0	0	0.485500895309685	NA	1	0	"Q01853"	"126"	"127"	"126"	"127"	0.105769349073141
"845"	-0.0137868039008396	0.0115666924075671	2.1390664009936e-08	5	0	0	0.448998739487644	NA	1	0	"Q01853"	"126"	"128"	"126"	"128"	-0.0196905529769725
"1604"	-0.0471110417471886	0.0115676263300952	3.23226770890883e-07	5	0	0	0.330683464882361	NA	1	0	"Q01853"	"126"	"129"	"126"	"129"	-0.255927574981923
"2363"	0.162291877437967	0.0115650094019687	9.42004893864561e-08	5	0	0	0.0656340532641993	NA	1	0	"Q01853"	"126"	"130"	"126"	"130"	1.22853914427311
"3122"	0.151112961451454	0.0097401140316825	1.86728252802334e-05	6	0	0	0.0628653098389817	NA	1	0	"Q01853"	"126"	"131"	"126"	"131"	1.14929130568566
"288"	-0.0774651763075562	0.117171954705823	Inf	1	0	0	0.410481998181986	NA	1	0	"Q02013"	"126"	"127"	"126"	"127"	-0.47110940110925
"1047"	-0.242659466722048	0.0715892209362564	9.06429160417771e-11	2	0	0	0.182222099515603	NA	1	0	"Q02013"	"126"	"128"	"126"	"128"	-1.64217916119428
"1806"	-0.24337379531935	0.0716088730128311	2.09430376596099e-11	2	0	0	0.181549928651493	NA	1	0	"Q02013"	"126"	"129"	"126"	"129"	-1.64724306877223
"2565"	0.380705301341536	0.0713775217713777	4.78007545930335e-10	2	0	0	0.0770817649274489	NA	1	0	"Q02013"	"126"	"130"	"126"	"130"	2.77688173703663
"3324"	0.437624294029367	0.071393465333815	3.84186908025819e-09	2	0	0	0.0507272547685659	NA	1	0	"Q02013"	"126"	"131"	"126"	"131"	3.18038303810443
"204"	0.0410523723138694	0.0196221121881058	2.56973657695023e-07	3	0	0	0.384735866382631	NA	1	0	"Q02105"	"126"	"127"	"126"	"127"	0.369066835501062
"963"	0.0606046580238463	0.0195881200972133	3.00880338954945e-06	3	0	0	0.332499515161361	NA	1	0	"Q02105"	"126"	"128"	"126"	"128"	0.507673868940566
"1722"	0.0840511793395459	0.0195861213884746	2.12538880662899e-06	3	0	0	0.27406046844869	NA	1	0	"Q02105"	"126"	"129"	"126"	"129"	0.673887313867208
"2481"	0.24762218331641	0.019580791676879	4.65339734769402e-06	3	0	0	0.0383971319363974	NA	1	0	"Q02105"	"126"	"130"	"126"	"130"	1.83344952333235
"3240"	0.268076752645108	0.0195855581080097	4.9026631639325e-05	3	0	0	0.0277118497433516	NA	1	0	"Q02105"	"126"	"131"	"126"	"131"	1.97845288595643
"686"	-0.0680532127372979	0.131807141950418	Inf	1	0	0	0.42565497460839	NA	1	0	"Q02257"	"126"	"127"	"126"	"127"	-0.404387567730531
"1445"	-0.136899992288548	0.130798316949513	Inf	1	0	0	0.352517795352638	NA	1	0	"Q02257"	"126"	"128"	"126"	"128"	-0.892445486738589
"2204"	NA	Inf	NA	0	0	0	NA	NA	1	0	"Q02257"	"126"	"129"	"126"	"129"	NA
"2963"	-0.119176750808737	0.131369210709612	Inf	1	0	0	0.371149729772731	NA	1	0	"Q02257"	"126"	"130"	"126"	"130"	-0.766804630171367
"3722"	-0.096067461492539	0.132613384937253	Inf	1	0	0	0.395965181581959	NA	1	0	"Q02257"	"126"	"131"	"126"	"131"	-0.602981838067882
"687"	-0.154659327571187	0.0786945358903396	3.25123612098506e-11	2	0	0	0.290707130109686	NA	1	0	"Q03734"	"126"	"127"	"126"	"127"	-1.01834221389863
"1446"	-0.2539344855979	0.0779819197737521	9.79567870359545e-10	2	0	0	0.181586209827488	NA	1	0	"Q03734"	"126"	"128"	"126"	"128"	-1.72210827748982
"2205"	-0.198298043807835	0.136518671866205	Inf	1	0	0	0.29574135216342	NA	1	0	"Q03734"	"126"	"129"	"126"	"129"	-1.32769903746343
"2964"	-0.061745738666158	0.0777098006036609	1.67154028821844e-08	2	0	0	0.412352488996807	NA	1	0	"Q03734"	"126"	"130"	"126"	"130"	-0.359673600143039
"3723"	-0.0454798025356548	0.078264169510183	9.06159465861824e-07	2	0	0	0.435428994778983	NA	1	0	"Q03734"	"126"	"131"	"126"	"131"	-0.244363646789858
"155"	-0.403772250020284	0.0143857238966196	3.35648541290423e-09	4	0	0	0.000380728623318641	NA	1	0	"Q05020"	"126"	"127"	"126"	"127"	-2.78431493362497
"914"	-0.483548396316574	0.00961364121142546	9.79473688664572e-07	6	0	0	4.07600819268393e-07	NA	1	0	"Q05020"	"126"	"128"	"126"	"128"	-3.34985162541556
"1673"	-0.459927815413427	0.0143726346548303	2.18858787550925e-06	4	0	0	6.24308859129581e-05	NA	1	0	"Q05020"	"126"	"129"	"126"	"129"	-3.18240426423914
"2432"	-0.658372428913459	0.165577098637511	0.00740594002483869	7	0	0	0.0528341154571708	NA	1	0	"Q05020"	"126"	"130"	"126"	"130"	-4.58918706126287
"3191"	-0.772017376401526	0.00978917720808458	2.06445605385632e-07	6	0	0	3.02591258508044e-15	NA	1	0	"Q05020"	"126"	"131"	"126"	"131"	-5.39482120912474
"205"	0.0317996991066551	0.0192468610590197	1.32634545729202e-06	3	0	0	0.409350903144381	NA	1	0	"Q05144"	"126"	"127"	"126"	"127"	0.303474218675565
"964"	-0.0335025057544516	0.0192398012455061	2.2287444221939e-06	3	0	0	0.404570908603045	NA	1	0	"Q05144"	"126"	"128"	"126"	"128"	-0.159456050814009
"1723"	0.00321430720172381	0.0192386209293198	3.00554950708054e-06	3	0	0	0.490755751573188	NA	1	0	"Q05144"	"126"	"129"	"126"	"129"	0.100831088843109
"2482"	0.10547821346925	0.0192385595016129	4.85482119851232e-06	3	0	0	0.223489775158047	NA	1	0	"Q05144"	"126"	"130"	"126"	"130"	0.825784523235922
"3241"	0.120364173593328	0.0192440120644934	6.85301065904293e-06	3	0	0	0.192790325934658	NA	1	0	"Q05144"	"126"	"131"	"126"	"131"	0.931311764567321
"87"	0.0005256466818629	0.00958033113827678	1.94827706461143e-08	6	0	0	0.497857545313191	NA	1	0	"Q06770"	"126"	"127"	"126"	"127"	0.0817710534021537
"846"	-0.0173905752881996	0.00720927092247132	2.41269926780115e-06	8	0	0	0.418857133100388	NA	1	0	"Q06770"	"126"	"128"	"126"	"128"	-0.0452378505464459
"1605"	-0.042523874140875	0.00720987405223352	6.16491108861248e-06	8	0	0	0.308254049762272	NA	1	0	"Q06770"	"126"	"129"	"126"	"129"	-0.223408937353971
"2364"	-0.0933425253741214	0.0349820542312818	0.000492065076888031	8	0	0	0.308866886256197	NA	1	0	"Q06770"	"126"	"130"	"126"	"130"	-0.583664643276007
"3123"	-0.113666228164836	0.00825737778580327	2.80069546150095e-05	7	0	0	0.10549190402532	NA	1	0	"Q06770"	"126"	"131"	"126"	"131"	-0.727740287122074
"109"	-0.145330445058188	0.0157761401734521	9.0255904863331e-05	8	0	0	0.123623735920817	NA	1	0	"Q06890"	"126"	"127"	"126"	"127"	-0.952209345874266
"868"	-0.292002771674279	0.0435146266731225	0.000766829735596156	8	0	0	0.0807849900243476	NA	1	0	"Q06890"	"126"	"128"	"126"	"128"	-1.99197607092538
"1627"	-0.176549263177854	0.027045207791296	0.000450245998858114	7	0	0	0.141513055699162	NA	1	0	"Q06890"	"126"	"129"	"126"	"129"	-1.17352095267256
"2386"	-0.0858764005658799	0.00734826311196534	7.30353938409155e-06	8	0	0	0.158219844229065	NA	1	0	"Q06890"	"126"	"130"	"126"	"130"	-0.530736948462741
"3145"	0.133611572576789	0.018480689272235	0.000186405186715096	8	0	0	0.162841887268868	NA	1	0	"Q06890"	"126"	"131"	"126"	"131"	1.02522317222183
"156"	0.0355895178028667	0.00828913126305009	1.36182138183819e-05	7	0	0	0.347934936622973	NA	1	0	"Q07456"	"126"	"127"	"126"	"127"	0.330340413991411
"915"	0.0367999407028651	0.00898928410079919	3.02958452058943e-05	7	0	0	0.348957484432818	NA	1	0	"Q07456"	"126"	"128"	"126"	"128"	0.338921156410207
"1674"	0.11209008074188	0.00968068755089811	1.52325652022177e-05	6	0	0	0.127302159149054	NA	1	0	"Q07456"	"126"	"129"	"126"	"129"	0.872656347929407
"2433"	0.00265893652526698	0.010224766133961	4.55509063902621e-05	7	0	0	0.489510825818641	NA	1	0	"Q07456"	"126"	"130"	"126"	"130"	0.096894041120668
"3192"	0.143240760181452	0.00968838202146259	9.31692567481556e-06	6	0	0	0.0727984637080194	NA	1	0	"Q07456"	"126"	"131"	"126"	"131"	1.09348491655762
"206"	-0.0388909342239376	0.0143858584871461	2.05871570683089e-06	4	0	0	0.372874244253244	NA	1	0	"Q07968"	"126"	"127"	"126"	"127"	-0.197654862765458
"965"	-0.028394797434389	0.0143807573371806	1.07609312236062e-05	4	0	0	0.406413125028525	NA	1	0	"Q07968"	"126"	"128"	"126"	"128"	-0.123247276636937
"1724"	0.0175085576736724	0.0143801581106575	8.09241736962706e-06	4	0	0	0.441958612915102	NA	1	0	"Q07968"	"126"	"129"	"126"	"129"	0.20216367381792
"2483"	-0.249597403853263	0.0143936683320822	7.68972133491603e-06	4	0	0	0.0187427892951373	NA	1	0	"Q07968"	"126"	"130"	"126"	"130"	-1.69136250979156
"3242"	-0.171567224889672	0.0143986181427201	1.44078506377542e-05	4	0	0	0.076387863527924	NA	1	0	"Q07968"	"126"	"131"	"126"	"131"	-1.13820305900785
"207"	-0.00876832254304994	0.0144145927484037	1.75526846432536e-05	4	0	0	0.470890183774736	NA	1	0	"Q08857"	"126"	"127"	"126"	"127"	0.0158856872484727
"966"	-0.0593620239617998	0.0144074439523156	1.12973235331239e-05	4	0	0	0.310456882138314	NA	1	0	"Q08857"	"126"	"128"	"126"	"128"	-0.342775339313686
"1725"	-0.0118539431384778	0.0144058296030566	3.883855996431e-06	4	0	0	0.460663274781872	NA	1	0	"Q08857"	"126"	"129"	"126"	"129"	-0.00598841603520905
"2484"	0.105062609214656	0.0184369288416909	4.51993700176146e-05	4	0	0	0.219537620739886	NA	1	0	"Q08857"	"126"	"130"	"126"	"130"	0.822838285968907
"3243"	0.140296954770195	0.0165378022444219	9.65764407106447e-05	4	0	0	0.137644954621349	NA	1	0	"Q08857"	"126"	"131"	"126"	"131"	1.07261614749758
"688"	-0.0395166893105126	0.121809026747758	Inf	1	0	0	0.454926244399488	NA	1	0	"Q08879"	"126"	"127"	"126"	"127"	-0.202090868739204
"1447"	-0.0384858456177728	0.121417250594809	Inf	1	0	0	0.456026743205594	NA	1	0	"Q08879"	"126"	"128"	"126"	"128"	-0.194783171403461
"2206"	-0.0406838750514273	0.121418770189472	Inf	1	0	0	0.453526685910968	NA	1	0	"Q08879"	"126"	"129"	"126"	"129"	-0.210365100991167
"2965"	-0.225002735366766	0.122094257845812	Inf	1	0	0	0.259809683076605	NA	1	0	"Q08879"	"126"	"130"	"126"	"130"	-1.51700979789344
"3724"	-0.195846698641332	0.122722383708282	Inf	1	0	0	0.288062167925178	NA	1	0	"Q08879"	"126"	"131"	"126"	"131"	-1.31032134124392
"689"	-0.0552399089587876	0.120134407536927	Inf	1	0	0	0.436686854323134	NA	1	0	"Q3SXD3"	"126"	"127"	"126"	"127"	-0.313553480522391
"1448"	-0.0548107786453809	0.119864783439622	Inf	1	0	0	0.437104566761703	NA	1	0	"Q3SXD3"	"126"	"128"	"126"	"128"	-0.310511356415647
"2207"	-0.224323789213252	0.12006240426677	Inf	1	0	0	0.258686972693856	NA	1	0	"Q3SXD3"	"126"	"129"	"126"	"129"	-1.51219671805205
"2966"	0.0107051064220487	0.119901363678971	Inf	1	0	0	0.487668389002	NA	1	0	"Q3SXD3"	"126"	"130"	"126"	"130"	0.15393370167422
"3725"	-0.0117559431354257	0.12013814307389	Inf	1	0	0	0.486471681308893	NA	1	0	"Q3SXD3"	"126"	"131"	"126"	"131"	-0.00529368960262747
"690"	-0.0139465691458502	0.0700552639770108	1.47115262734531e-13	2	0	0	0.478988544761797	NA	1	0	"Q3TML0, Q922R8"	"126"	"127"	"126"	"127"	-0.02082313598983
"1449"	-0.0104516865972574	0.0700218341490442	1.67194938695773e-18	2	0	0	0.484246872265386	NA	1	0	"Q3TML0, Q922R8"	"126"	"128"	"126"	"128"	0.00395224370057435
"2208"	0.0198558035895973	0.0700185425915149	4.84638868156438e-12	2	0	0	0.470092260420155	NA	1	0	"Q3TML0, Q922R8"	"126"	"129"	"126"	"129"	0.218803405764621
"2967"	0.229304738669001	0.0700113764079329	3.01196444098859e-10	2	0	0	0.193075117995946	NA	1	0	"Q3TML0, Q922R8"	"126"	"130"	"126"	"130"	1.70359633376515
"3726"	-0.00997320799878482	0.0700647719904188	2.43296554892149e-13	2	0	0	0.484972306087598	NA	1	0	"Q3TML0, Q922R8"	"126"	"131"	"126"	"131"	0.00734420002129903
"110"	-0.267879870920048	0.00821133082928103	1.01944431174629e-05	7	0	0	0.00155729270119253	NA	1	0	"Q3TTY5"	"126"	"127"	"126"	"127"	-1.82096774171539
"869"	-0.497239957165345	0.0164554197407851	0.000191001051302235	7	0	0	5.30398160272038e-05	NA	1	0	"Q3TTY5"	"126"	"128"	"126"	"128"	-3.44691171652481
"1628"	-0.472045485360538	0.0265872072513687	0.000511916134271506	7	0	0	0.00189583614876694	NA	1	0	"Q3TTY5"	"126"	"129"	"126"	"129"	-3.26830697190626
"2387"	-0.365232885073231	0.0243734984766595	0.000312452722138904	7	0	0	0.00965647214372306	NA	1	0	"Q3TTY5"	"126"	"130"	"126"	"130"	-2.5111076408721
"3146"	-0.478346122730021	0.00959572911904815	3.25585509372422e-06	6	0	0	5.21926552669914e-07	NA	1	0	"Q3TTY5"	"126"	"131"	"126"	"131"	-3.31297247380799
"691"	-0.030324658970228	0.119582034812926	Inf	1	0	0	0.465060499910938	NA	1	0	"Q3U125, Q9CYH2"	"126"	"127"	"126"	"127"	-0.136928151926885
"1450"	0.0220257062615268	0.119352691110167	Inf	1	0	0	0.474582685149397	NA	1	0	"Q3U125, Q9CYH2"	"126"	"128"	"126"	"128"	0.234185943472483
"2209"	-0.0796605195777982	0.11941378046967	Inf	1	0	0	0.408842356796401	NA	1	0	"Q3U125, Q9CYH2"	"126"	"129"	"126"	"129"	-0.486672288363621
"2968"	0.393804687802203	0.119276526881885	Inf	1	0	0	0.127089272172216	NA	1	0	"Q3U125, Q9CYH2"	"126"	"130"	"126"	"130"	2.86974387725505
"3727"	-0.12812959698833	0.119878972288198	Inf	1	0	0	0.35566704818555	NA	1	0	"Q3U125, Q9CYH2"	"126"	"131"	"126"	"131"	-0.830271759702947
"692"	-0.0140463554979693	0.117786609374953	Inf	1	0	0	0.483676829018549	NA	1	0	"Q3UA72, Q9CPW4"	"126"	"127"	"126"	"127"	-0.0215305259313507
"1451"	-0.0226601077560504	0.117735742291119	Inf	1	0	0	0.473672944799084	NA	1	0	"Q3UA72, Q9CPW4"	"126"	"128"	"126"	"128"	-0.0825938033908364
"2210"	-0.0191038105492405	0.117735010082278	Inf	1	0	0	0.477800002233372	NA	1	0	"Q3UA72, Q9CPW4"	"126"	"129"	"126"	"129"	-0.0573830524240788
"2969"	0.0504344010196496	0.117741272558415	Inf	1	0	0	0.441573334071982	NA	1	0	"Q3UA72, Q9CPW4"	"126"	"130"	"126"	"130"	0.435576459278138
"3728"	0.036095244597373	0.117784183087719	Inf	1	0	0	0.458119052166445	NA	1	0	"Q3UA72, Q9CPW4"	"126"	"131"	"126"	"131"	0.333925534000251
"12"	-0.0437600489083704	0.00379083822849689	5.5117290487076e-06	61	0	0	0.238622980469296	NA	1	0	"Q3UER8, Q8VCM7"	"126"	"127"	"126"	"127"	-0.232172235920535
"771"	-0.115462774523914	0.00846540698069648	3.22086684620282e-05	62	0	0	0.104752837981364	NA	1	0	"Q3UER8, Q8VCM7"	"126"	"128"	"126"	"128"	-0.740476085123491
"1530"	-0.0138870360555149	0.00550458229066791	2.33596121625398e-05	61	0	0	0.425761790992691	NA	1	0	"Q3UER8, Q8VCM7"	"126"	"129"	"126"	"129"	-0.0204011032328798
"2289"	-0.00318444135407852	0.00485993467765693	1.58136576043745e-05	55	0	0	0.481782990116418	NA	1	0	"Q3UER8, Q8VCM7"	"126"	"130"	"126"	"130"	0.0554700723256122
"3048"	0.145126761558642	0.0132773406005438	0.000104276715079497	60	0	0	0.103928148573229	NA	1	0	"Q3UER8, Q8VCM7"	"126"	"131"	"126"	"131"	1.10685486520878
"693"	-0.0872972629352784	0.117426320787013	Inf	1	0	0	0.399457257789383	NA	1	0	"Q3URE9"	"126"	"127"	"126"	"127"	-0.540809505751921
"1452"	-0.071746131046428	0.11739211979321	Inf	1	0	0	0.417067556662842	NA	1	0	"Q3URE9"	"126"	"128"	"126"	"128"	-0.430566831840904
"2211"	-0.0568370352644472	0.117390679846265	Inf	1	0	0	0.434122600325858	NA	1	0	"Q3URE9"	"126"	"129"	"126"	"129"	-0.324875580789303
"2970"	-0.0667795397777731	0.117403863719763	Inf	1	0	0	0.422737305622464	NA	1	0	"Q3URE9"	"126"	"130"	"126"	"130"	-0.395358442792889
"3729"	0.00624780434997518	0.117415141364925	Inf	1	0	0	0.49272636722359	NA	1	0	"Q3URE9"	"126"	"131"	"126"	"131"	0.122335686663698
"694"	-0.332952074450492	0.0697831375518273	1.58554635018604e-10	2	0	0	0.103763553003982	NA	1	0	"Q3UV17"	"126"	"127"	"126"	"127"	-2.28226752141962
"1453"	-0.582440466581928	0.0697840172255649	2.18312871484333e-09	2	0	0	0.0137332895232487	NA	1	0	"Q3UV17"	"126"	"128"	"126"	"128"	-4.05090196262383
"2212"	-0.475987003584011	0.069770720601501	1.6749543526869e-10	2	0	0	0.0357714937904048	NA	1	0	"Q3UV17"	"126"	"129"	"126"	"129"	-3.2962485719988
"2971"	-0.421334164742347	0.069780086032169	2.42235308985322e-10	2	0	0	0.0553560199392696	NA	1	0	"Q3UV17"	"126"	"130"	"126"	"130"	-2.90881213754527
"3730"	-0.521730008293296	0.0698847363482747	1.13278114847171e-10	2	0	0	0.0242147816476426	NA	1	0	"Q3UV17"	"126"	"131"	"126"	"131"	-3.62052279125942
"695"	0.0949640163512386	0.117231660134071	Inf	1	0	0	0.390753614436366	NA	1	0	"Q3UWM4"	"126"	"127"	"126"	"127"	0.75124890662604
"1454"	0.075295406405318	0.117225930220425	Inf	1	0	0	0.412968324983092	NA	1	0	"Q3UWM4"	"126"	"128"	"126"	"128"	0.611817245442217
"2213"	0.119941299704581	0.117225064710245	Inf	1	0	0	0.363051222291602	NA	1	0	"Q3UWM4"	"126"	"129"	"126"	"129"	0.92831399253659
"2972"	-0.265347362732833	0.117256249092453	Inf	1	0	0	0.21919878773455	NA	1	0	"Q3UWM4"	"126"	"130"	"126"	"130"	-1.80301467718893
"3731"	-0.36446008246471	0.117324223107131	Inf	1	0	0	0.143656304683685	NA	1	0	"Q3UWM4"	"126"	"131"	"126"	"131"	-2.50562920839673
"696"	0.148532872898405	0.118465459227532	Inf	1	0	0	0.333035845669792	NA	1	0	"Q3UZ09, Q8CFG9, Q8CG16"	"126"	"127"	"126"	"127"	1.13100094180423
"1455"	0.204100993935273	0.118403657485414	Inf	1	0	0	0.276541287615348	NA	1	0	"Q3UZ09, Q8CFG9, Q8CG16"	"126"	"128"	"126"	"128"	1.5249258529361
"2214"	0.21598452575573	0.118402058188246	Inf	1	0	0	0.265104559737966	NA	1	0	"Q3UZ09, Q8CFG9, Q8CG16"	"126"	"129"	"126"	"129"	1.60916874488489
"2973"	0.222764615949916	0.118417055976622	Inf	1	0	0	0.258702759674734	NA	1	0	"Q3UZ09, Q8CFG9, Q8CG16"	"126"	"130"	"126"	"130"	1.65723310944093
"3732"	0.172290543099029	0.118474141459584	Inf	1	0	0	0.30834304135205	NA	1	0	"Q3UZ09, Q8CFG9, Q8CG16"	"126"	"131"	"126"	"131"	1.2994201351808
"697"	0.103767318465379	0.11742976261085	Inf	1	0	0	0.381016988505232	NA	1	0	"Q3V1M1"	"126"	"127"	"126"	"127"	0.8136559115467
"1456"	0.158939803455667	0.117412080607198	Inf	1	0	0	0.321378099114903	NA	1	0	"Q3V1M1"	"126"	"128"	"126"	"128"	1.20477614093692
"2215"	0.226670031650619	0.117409882376837	Inf	1	0	0	0.254140032401951	NA	1	0	"Q3V1M1"	"126"	"129"	"126"	"129"	1.68491877712461
"2974"	0.0219802942477703	0.117428326023094	Inf	1	0	0	0.474428311068257	NA	1	0	"Q3V1M1"	"126"	"130"	"126"	"130"	0.233864015662984
"3733"	-0.0358043925583322	0.117463580895319	Inf	1	0	0	0.458398846076329	NA	1	0	"Q3V1M1"	"126"	"131"	"126"	"131"	-0.175774229973831
"698"	NA	Inf	NA	0	0	0	NA	NA	1	0	"Q3V1Q3, Q80TL1"	"126"	"127"	"126"	"127"	NA
"1457"	-0.486274708714273	0.11879607021889	Inf	1	0	0	0.0791445184388314	NA	1	0	"Q3V1Q3, Q80TL1"	"126"	"128"	"126"	"128"	-3.36917857671321
"2216"	NA	Inf	NA	0	0	0	NA	NA	1	0	"Q3V1Q3, Q80TL1"	"126"	"129"	"126"	"129"	NA
"2975"	-0.396212964104587	0.118846190138604	Inf	1	0	0	0.125214707600656	NA	1	0	"Q3V1Q3, Q80TL1"	"126"	"130"	"126"	"130"	-2.73072681552781
"3734"	-0.480799448284302	0.119855232633866	Inf	1	0	0	0.0824488530186578	NA	1	0	"Q3V1Q3, Q80TL1"	"126"	"131"	"126"	"131"	-3.3303642090856
"157"	0.0646715691642433	0.00958672326190025	8.77875738641004e-06	6	0	0	0.254463835338907	NA	1	0	"Q5ND35, Q61247"	"126"	"127"	"126"	"127"	0.536504385065075
"916"	0.0773469339124035	0.00958460897075239	1.31747632746657e-05	6	0	0	0.214748580171117	NA	1	0	"Q5ND35, Q61247"	"126"	"128"	"126"	"128"	0.626360616278476
"1675"	0.111431422447066	0.00958450615982541	1.84735903610164e-05	6	0	0	0.127516179289825	NA	1	0	"Q5ND35, Q61247"	"126"	"129"	"126"	"129"	0.867987089631497
"2434"	-0.225873880915703	0.0143926557742934	1.9774620471031e-10	4	0	0	0.0298662791321785	NA	1	0	"Q5ND35, Q61247"	"126"	"130"	"126"	"130"	-1.52318538789981
"3193"	-0.178588338212723	0.0144003608215926	3.11897421883256e-07	4	0	0	0.0683467709071167	NA	1	0	"Q5ND35, Q61247"	"126"	"131"	"126"	"131"	-1.1879760473728
"699"	-0.0168733002772026	0.118029083307925	Inf	1	0	0	0.480414213674728	NA	1	0	"Q5SUA5, Q5SYD0"	"126"	"127"	"126"	"127"	-0.0415708647111221
"1458"	-0.0421161790735738	0.117963327334862	Inf	1	0	0	0.451202426782398	NA	1	0	"Q5SUA5, Q5SYD0"	"126"	"128"	"126"	"128"	-0.220518768671661
"2217"	-0.0259520392249	0.117959282445161	Inf	1	0	0	0.469883647518731	NA	1	0	"Q5SUA5, Q5SYD0"	"126"	"129"	"126"	"129"	-0.105930453742184
"2976"	0.0958469265764235	0.117955525730961	Inf	1	0	0	0.390094099525619	NA	1	0	"Q5SUA5, Q5SYD0"	"126"	"130"	"126"	"130"	0.757507896951852
"3735"	0.0706631869071179	0.118007577461515	Inf	1	0	0	0.418511892785949	NA	1	0	"Q5SUA5, Q5SYD0"	"126"	"131"	"126"	"131"	0.578979232924913
"111"	0.00931912617831906	0.0192889564802046	1.85844247453403e-08	3	0	0	0.473251151176735	NA	1	0	"Q5SXR6, Q68FD5"	"126"	"127"	"126"	"127"	0.144108425343939
"870"	0.00646118481892171	0.0148642912551981	7.06653781000507e-07	4	0	0	0.478867694717454	NA	1	0	"Q5SXR6, Q68FD5"	"126"	"128"	"126"	"128"	0.12384835041224
"1629"	0.0019794877729574	0.0148686210675568	5.64028815016765e-07	4	0	0	0.493523975728153	NA	1	0	"Q5SXR6, Q68FD5"	"126"	"129"	"126"	"129"	0.092077398333797
"2388"	0.0430212405286136	0.0192792246323771	1.18330185553151e-07	3	0	0	0.378341135917635	NA	1	0	"Q5SXR6, Q68FD5"	"126"	"130"	"126"	"130"	0.383024230893447
