"lratio"	"variance"	"var_hat_vk"	"n.spectra"	"n.na1"	"n.na2"	"p.value.rat"	"p.value.sample"	"p.value"	"is.significant"	"ac"	"r1"	"r2"	"class1"	"class2"	"zscore"
"1846"	-0.00347047814396107	0.00969233233306151	4.65183449243674e-05	6	0	0	0.485939677175451	NA	1	0	"Q6YJU1, Q9QXC1"	"126"	"129"	"126"	"129"	-0.0751244734231249
"2709"	0.0757288121908491	0.00959149924872249	8.31289203842266e-07	6	0	0	0.219688290713508	NA	1	0	"Q6YJU1, Q9QXC1"	"126"	"130"	"126"	"130"	0.396313495411458
"3572"	0.019939299072503	0.00963723368842629	2.23488986986421e-05	6	0	0	0.419524091754114	NA	1	0	"Q6YJU1, Q9QXC1"	"126"	"131"	"126"	"131"	0.0642234648619884
"818"	0.0440768300416359	0.117127342974578	Inf	1	0	0	0.448762019051023	NA	1	0	"Q6ZQ06"	"126"	"127"	"126"	"127"	0.20790339588996
"1681"	0.537859010895096	0.117112743834331	Inf	1	0	0	0.0580114491985667	NA	1	0	"Q6ZQ06"	"126"	"128"	"126"	"128"	3.14716797015787
"2544"	-0.0880080355314972	0.117133959457034	Inf	1	0	0	0.398532773162835	NA	1	0	"Q6ZQ06"	"126"	"129"	"126"	"129"	-0.578338759517555
"3407"	-0.0347989902094588	0.117113078414905	Inf	1	0	0	0.459502699172	NA	1	0	"Q6ZQ06"	"126"	"130"	"126"	"130"	-0.261609100145549
"4270"	-0.0781736446094179	0.11712440210466	Inf	1	0	0	0.409659352200986	NA	1	0	"Q6ZQ06"	"126"	"131"	"126"	"131"	-0.519799026883202
"819"	0.263395640588541	0.0697795596516665	1.10510029627264e-09	2	0	0	0.159354780509283	NA	1	0	"Q792Z1, Q9Z1R9"	"126"	"127"	"126"	"127"	1.51341022725616
"1682"	-0.0524390710216521	0.0700280631002402	8.09336152885393e-14	2	0	0	0.421459416603369	NA	1	0	"Q792Z1, Q9Z1R9"	"126"	"128"	"126"	"128"	-0.366612615114207
"2545"	-0.0133657706575344	0.0699052207245546	3.36935177602719e-12	2	0	0	0.479841216430996	NA	1	0	"Q792Z1, Q9Z1R9"	"126"	"129"	"126"	"129"	-0.134026726005212
"3408"	0.0310800480634069	0.0697015751100933	4.40105330612772e-16	2	0	0	0.45314367152035	NA	1	0	"Q792Z1, Q9Z1R9"	"126"	"130"	"126"	"130"	0.130539363064667
"4271"	0.224696809478287	0.0697298615629513	8.68638076830057e-12	2	0	0	0.197407564863489	NA	1	0	"Q792Z1, Q9Z1R9"	"126"	"131"	"126"	"131"	1.28305338620664
"820"	0.276101882291607	0.117455221287897	Inf	1	0	0	0.210229409178583	NA	1	0	"Q80TF4"	"126"	"127"	"126"	"127"	1.58904480371122
"1683"	0.318581402761993	0.117419147926952	Inf	1	0	0	0.176258712097326	NA	1	0	"Q80TF4"	"126"	"128"	"126"	"128"	1.84190639834124
"2546"	0.333869185855876	0.117367149720121	Inf	1	0	0	0.164892356778251	NA	1	0	"Q80TF4"	"126"	"129"	"126"	"129"	1.93290773660191
"3409"	0.0937099043160377	0.117282501637388	Inf	1	0	0	0.392183235826852	NA	1	0	"Q80TF4"	"126"	"130"	"126"	"130"	0.503346898275177
"4272"	0.166482447099597	0.117404737223054	Inf	1	0	0	0.313527466209284	NA	1	0	"Q80TF4"	"126"	"131"	"126"	"131"	0.936529312054076
"821"	0.593691100750909	0.117128827231372	Inf	1	0	0	0.0413954693411702	NA	1	0	"Q80YC5"	"126"	"127"	"126"	"127"	3.47951144099128
"1684"	-0.314677273484563	0.117488043626919	Inf	1	0	0	0.179295123385537	NA	1	0	"Q80YC5"	"126"	"128"	"126"	"128"	-1.92759939917897
"2547"	-0.0915168701004321	0.117224176431971	Inf	1	0	0	0.394620608540785	NA	1	0	"Q80YC5"	"126"	"129"	"126"	"129"	-0.599225283060408
"3410"	-0.13800967641424	0.117137150742149	Inf	1	0	0	0.343386314957284	NA	1	0	"Q80YC5"	"126"	"130"	"126"	"130"	-0.875976174152266
"4273"	-0.0156362891518871	0.117166727177781	Inf	1	0	0	0.481782424046456	NA	1	0	"Q80YC5"	"126"	"131"	"126"	"131"	-0.147542107552874
"69"	0.157583030620571	0.0199046087684907	4.56456750487092e-05	6	0	0	0.132008460761077	NA	1	0	"Q8BH35"	"126"	"127"	"126"	"127"	0.883555064293161
"932"	0.0694234650354618	0.00833501744506515	1.85590798824063e-05	9	0	0	0.223502048258268	NA	1	0	"Q8BH35"	"126"	"128"	"126"	"128"	0.35878058263956
"1795"	0.117024190710194	0.00832742186993098	1.68011168353796e-05	7	0	0	0.0998528108017963	NA	1	0	"Q8BH35"	"126"	"129"	"126"	"129"	0.642126422384853
"2658"	0.0176916152204446	0.00722558863349671	3.59211453642643e-06	8	0	0	0.417564445529496	NA	1	0	"Q8BH35"	"126"	"130"	"126"	"130"	0.0508440077315382
"3521"	0.168861021486841	0.00679809121426567	2.25567868364402e-05	9	0	0	0.0202786213706353	NA	1	0	"Q8BH35"	"126"	"131"	"126"	"131"	0.950687902025074
"38"	-0.101607564861249	0.241979139591189	0.023337157704091	11	0	0	0.418178449673043	NA	1	0	"Q8BH61"	"126"	"127"	"126"	"127"	-0.659290677864564
"901"	0.15340345693964	0.00975851518576445	7.66159155231658e-05	11	0	0	0.0602236050662358	NA	1	0	"Q8BH61"	"126"	"128"	"126"	"128"	0.858675930674629
"1764"	0.198084092309681	0.00723987050533452	2.25341323265345e-05	10	0	0	0.0099558775552408	NA	1	0	"Q8BH61"	"126"	"129"	"126"	"129"	1.12463977828038
"2627"	0.0640662064242897	0.00573974341324551	6.39737790624341e-07	10	0	0	0.198878294960012	NA	1	0	"Q8BH61"	"126"	"130"	"126"	"130"	0.326891217122575
"3490"	-0.00818008243513144	0.00875004340009729	3.45551755258145e-05	11	0	0	0.465157492799732	NA	1	0	"Q8BH61"	"126"	"131"	"126"	"131"	-0.103158642310976
"228"	0.106680165633397	0.0701488236940759	1.06455230713874e-07	2	0	0	0.343553131524436	NA	1	0	"Q8BND5"	"126"	"127"	"126"	"127"	0.58055306546254
"1091"	0.00870671119512909	0.0194738224319068	3.4264344716535e-05	3	0	0	0.475125354044266	NA	1	0	"Q8BND5"	"126"	"128"	"126"	"128"	-0.00263910917470849
"1954"	0.0303875135049842	0.0194038273384522	1.01387414020354e-05	3	0	0	0.41365685493924	NA	1	0	"Q8BND5"	"126"	"129"	"126"	"129"	0.1264170144402
"2817"	0.0812887435976144	0.0191683778838706	1.80792274132895e-06	3	0	0	0.278556630438333	NA	1	0	"Q8BND5"	"126"	"130"	"126"	"130"	0.429409281474492
"3680"	0.094221073375369	0.0208930942850572	8.88221840974696e-05	3	0	0	0.257249457726554	NA	1	0	"Q8BND5"	"126"	"131"	"126"	"131"	0.506389659164113
"822"	-0.153456669617945	0.117257952720937	Inf	1	0	0	0.327025743713452	NA	1	0	"Q8CAG6, Q9JHK5"	"126"	"127"	"126"	"127"	-0.967925219020859
"1685"	0.0772669930874672	0.117168400513885	Inf	1	0	0	0.410705817037178	NA	1	0	"Q8CAG6, Q9JHK5"	"126"	"128"	"126"	"128"	0.405469598635821
"2548"	0.061865654703853	0.117159424326536	Inf	1	0	0	0.428284732403983	NA	1	0	"Q8CAG6, Q9JHK5"	"126"	"129"	"126"	"129"	0.313792316500959
"3411"	0.0437392313651266	0.11712467365306	Inf	1	0	0	0.449151750731099	NA	1	0	"Q8CAG6, Q9JHK5"	"126"	"130"	"126"	"130"	0.20589382189426
"4274"	-0.0360405791527914	0.117157593118658	Inf	1	0	0	0.458070981384542	NA	1	0	"Q8CAG6, Q9JHK5"	"126"	"131"	"126"	"131"	-0.268999724065255
"823"	-0.040034890323736	0.117765524327191	Inf	1	0	0	0.453563937137047	NA	1	0	"Q8CFG9, Q8CG16"	"126"	"127"	"126"	"127"	-0.292776072784579
"1686"	0.228163210198439	0.117366192263729	Inf	1	0	0	0.252705608029467	NA	1	0	"Q8CFG9, Q8CG16"	"126"	"128"	"126"	"128"	1.303687320018
"2549"	-0.0633857918594769	0.117679341627759	Inf	1	0	0	0.426702993215547	NA	1	0	"Q8CFG9, Q8CG16"	"126"	"129"	"126"	"129"	-0.431773550463082
"3412"	0.047186502987878	0.117226920399801	Inf	1	0	0	0.445192358373285	NA	1	0	"Q8CFG9, Q8CG16"	"126"	"130"	"126"	"130"	0.226413888740575
"4275"	-0.0157193067632022	0.117432912167035	Inf	1	0	0	0.48170652305005	NA	1	0	"Q8CFG9, Q8CG16"	"126"	"131"	"126"	"131"	-0.1480362742795
"824"	0.0734311659992599	0.118074807134464	Inf	1	0	0	0.415391027612907	NA	1	0	"Q8CG16"	"126"	"127"	"126"	"127"	0.382636634809751
"1687"	0.169819743205455	0.117808957606566	Inf	1	0	0	0.310382985013586	NA	1	0	"Q8CG16"	"126"	"128"	"126"	"128"	0.956394743813555
"2550"	0.103779886325587	0.117818446583077	Inf	1	0	0	0.381193542792279	NA	1	0	"Q8CG16"	"126"	"129"	"126"	"129"	0.563288999330796
"3413"	0.131746336332297	0.117351486278029	Inf	1	0	0	0.350271828474272	NA	1	0	"Q8CG16"	"126"	"130"	"126"	"130"	0.729760773647725
"4276"	0.0941073275923072	0.117629608590089	Inf	1	0	0	0.391893231786156	NA	1	0	"Q8CG16"	"126"	"131"	"126"	"131"	0.505712581368297
"825"	-0.158542186632927	0.117242828265657	Inf	1	0	0	0.321674270666073	NA	1	0	"Q8CI01, Q9CQW3"	"126"	"127"	"126"	"127"	-0.998197028299468
"1688"	-0.198860045531102	0.117269116003027	Inf	1	0	0	0.280719581022172	NA	1	0	"Q8CI01, Q9CQW3"	"126"	"128"	"126"	"128"	-1.23819121797418
"2551"	-0.267211111204499	0.117274457593082	Inf	1	0	0	0.21761181402668	NA	1	0	"Q8CI01, Q9CQW3"	"126"	"129"	"126"	"129"	-1.64505455516475
"3414"	-0.185230604197157	0.117130432401431	Inf	1	0	0	0.294176244946526	NA	1	0	"Q8CI01, Q9CQW3"	"126"	"130"	"126"	"130"	-1.15706124683856
"4277"	-0.23179654751338	0.117199375340131	Inf	1	0	0	0.249175457842046	NA	1	0	"Q8CI01, Q9CQW3"	"126"	"131"	"126"	"131"	-1.43424748980944
"7"	0.00925033275209888	0.0149631638143029	0.00010900927875492	57	0	0	0.469860091038112	NA	1	0	"Q8K0E8"	"126"	"127"	"126"	"127"	0.000596826924581174
"870"	0.313270212295072	0.0191143413481568	0.00019078803291394	71	0	0	0.0117289620820392	NA	1	0	"Q8K0E8"	"126"	"128"	"126"	"128"	1.81029125589193
"1733"	0.188342182031381	0.0122714459951512	9.69748174119222e-05	71	0	0	0.0445467608373444	NA	1	0	"Q8K0E8"	"126"	"129"	"126"	"129"	1.0666505415744
"2596"	-0.0150046824324112	0.00471311219257387	1.67813123922209e-05	71	0	0	0.413495968838587	NA	1	0	"Q8K0E8"	"126"	"130"	"126"	"130"	-0.143782435115492
"3459"	-0.0399701913510193	0.00436319935532945	1.183116345627e-05	69	0	0	0.272553247152676	NA	1	0	"Q8K0E8"	"126"	"131"	"126"	"131"	-0.292390948724069
"39"	0.369094116264281	0.030209597316917	0.000386303959127438	11	0	0	0.0168534525658849	NA	1	0	"Q8K1B8"	"126"	"127"	"126"	"127"	2.14258599980195
"902"	0.0815194626073644	0.0127426635593448	0.00012148781932796	14	0	0	0.235099196024752	NA	1	0	"Q8K1B8"	"126"	"128"	"126"	"128"	0.430782648595186
"1765"	0.14962993376593	0.0103750380379609	6.31350433705065e-05	13	0	0	0.0709155509796741	NA	1	0	"Q8K1B8"	"126"	"129"	"126"	"129"	0.836213834198215
"2628"	-0.0741777908310099	0.0195329128386945	0.000226671898495888	13	0	0	0.297795852790156	NA	1	0	"Q8K1B8"	"126"	"130"	"126"	"130"	-0.49601349571128
"3491"	0.168470466824658	0.0105992037700827	5.02405083221247e-05	14	0	0	0.0508788607464379	NA	1	0	"Q8K1B8"	"126"	"131"	"126"	"131"	0.948363104720955
"826"	0.568755859456854	0.117201596914558	Inf	1	0	0	0.0483223609227647	NA	1	0	"Q8K2C7"	"126"	"127"	"126"	"127"	3.33108309702035
"1689"	0.0782722626532566	0.117435226645034	Inf	1	0	0	0.409665070473268	NA	1	0	"Q8K2C7"	"126"	"128"	"126"	"128"	0.411453518949039
"2552"	0.121246133021192	0.117337349604229	Inf	1	0	0	0.36168578231775	NA	1	0	"Q8K2C7"	"126"	"129"	"126"	"129"	0.667257757517018
"3415"	-0.145962780285481	0.117234553454493	Inf	1	0	0	0.334944994487264	NA	1	0	"Q8K2C7"	"126"	"130"	"126"	"130"	-0.923317446013895
"4278"	0.0896374517234833	0.117288791900824	Inf	1	0	0	0.396763006707817	NA	1	0	"Q8K2C7"	"126"	"131"	"126"	"131"	0.479105408606612
"229"	-0.299404230429954	0.938738118178828	3.49201515400819e-05	2	0	0	0.378653395335393	NA	1	0	"Q8R121"	"126"	"127"	"126"	"127"	-1.83668580178246
"1092"	-0.126253704731551	0.0194268140640079	2.44892933687956e-06	3	0	0	0.18251477524338	NA	1	0	"Q8R121"	"126"	"128"	"126"	"128"	-0.805998130304466
"1955"	-0.165103044587726	0.0193735773837729	9.71557659706491e-08	3	0	0	0.117775841131342	NA	1	0	"Q8R121"	"126"	"129"	"126"	"129"	-1.0372508826326
"2818"	-0.0501867272815714	0.0191464508227097	6.74837397752566e-07	3	0	0	0.358415379596255	NA	1	0	"Q8R121"	"126"	"130"	"126"	"130"	-0.353205419753591
"3681"	-0.117828050455232	0.0193294693113929	4.44992761649619e-05	3	0	0	0.19835877637729	NA	1	0	"Q8R121"	"126"	"131"	"126"	"131"	-0.755843977137964
"827"	0.209721393741439	0.117341103796698	Inf	1	0	0	0.270191378474542	NA	1	0	"Q8R429"	"126"	"127"	"126"	"127"	1.19391143117665
"1690"	-0.139826192211891	0.117954448607112	Inf	1	0	0	0.341956853096397	NA	1	0	"Q8R429"	"126"	"128"	"126"	"128"	-0.88678908061115
"2553"	-0.142003802296531	0.117773874428037	Inf	1	0	0	0.339515523819839	NA	1	0	"Q8R429"	"126"	"129"	"126"	"129"	-0.899751419931068
"3416"	-0.0263041775266455	0.117221252074986	Inf	1	0	0	0.469380045663547	NA	1	0	"Q8R429"	"126"	"130"	"126"	"130"	-0.211043277902877
"4279"	-0.110661409627755	0.11749548072402	Inf	1	0	0	0.373408693715757	NA	1	0	"Q8R429"	"126"	"131"	"126"	"131"	-0.713184168182736
"230"	-0.331803908209888	0.622383600255262	0.00252805404255508	2	0	0	0.337029552859695	NA	1	0	"Q8VCG4, Q9DAC2"	"126"	"127"	"126"	"127"	-2.02954659913173
"1093"	0.00254750731025229	0.0193184648958731	2.17261704885065e-06	3	0	0	0.492688358607682	NA	1	0	"Q8VCG4, Q9DAC2"	"126"	"128"	"126"	"128"	-0.0393020963915036
"1956"	0.0328492144250586	0.0192618324848919	1.66326295455947e-05	3	0	0	0.406449433677633	NA	1	0	"Q8VCG4, Q9DAC2"	"126"	"129"	"126"	"129"	0.141070419498906
"2819"	0.072414639298643	0.0191403524928589	5.39872735987786e-07	3	0	0	0.300340546433468	NA	1	0	"Q8VCG4, Q9DAC2"	"126"	"130"	"126"	"130"	0.376585705805475
"3682"	0.114389201412913	0.0191889528872377	3.5518487185355e-05	3	0	0	0.204467131783642	NA	1	0	"Q8VCG4, Q9DAC2"	"126"	"131"	"126"	"131"	0.626441509086264
"355"	0.0657446529048392	0.0699895561945612	6.44059531217763e-12	2	0	0	0.401869928492374	NA	1	0	"Q8VCS0"	"126"	"127"	"126"	"127"	0.336882258661492
"1218"	0.0119226012671815	0.070029558263922	7.03635293866813e-11	2	0	0	0.482032258623717	NA	1	0	"Q8VCS0"	"126"	"128"	"126"	"128"	0.0165036467408368
"2081"	0.0555435298557954	0.069922606520192	1.42674988470816e-16	2	0	0	0.416813949736009	NA	1	0	"Q8VCS0"	"126"	"129"	"126"	"129"	0.276159533625165
"2944"	0.0963265525644287	0.069723450370784	2.86456517094181e-11	2	0	0	0.357629803057504	NA	1	0	"Q8VCS0"	"126"	"130"	"126"	"130"	0.518922635509199
"3807"	0.0686940277066056	0.0698200468752787	6.41198716986954e-12	2	0	0	0.397442146274033	NA	1	0	"Q8VCS0"	"126"	"131"	"126"	"131"	0.35443856832031
"828"	0.298185423832567	0.117580950833331	Inf	1	0	0	0.192260397299636	NA	1	0	"Q8VCT4"	"126"	"127"	"126"	"127"	1.72049825392185
"1691"	0.213001184702597	0.117715908182484	Inf	1	0	0	0.267359623529569	NA	1	0	"Q8VCT4"	"126"	"128"	"126"	"128"	1.21343456051775
"2554"	0.12984412049757	0.117757866660172	Inf	1	0	0	0.352574436243702	NA	1	0	"Q8VCT4"	"126"	"129"	"126"	"129"	0.718437733180855
"3417"	0.332931132412803	0.117319779122151	Inf	1	0	0	0.165523868732659	NA	1	0	"Q8VCT4"	"126"	"130"	"126"	"130"	1.92732392381785
"4280"	0.0950398736589833	0.117625150005077	Inf	1	0	0	0.390846950454569	NA	1	0	"Q8VCT4"	"126"	"131"	"126"	"131"	0.51126361120278
"829"	0.492972531371916	0.11713613008022	Inf	1	0	0	0.0748798644874866	NA	1	0	"Q8VD58"	"126"	"127"	"126"	"127"	2.87997882433237
"1692"	-0.0804110933593796	0.117272138126959	Inf	1	0	0	0.407177692261477	NA	1	0	"Q8VD58"	"126"	"128"	"126"	"128"	-0.533117559026536
"2555"	-0.0460205131229552	0.117220801439667	Inf	1	0	0	0.446537041980869	NA	1	0	"Q8VD58"	"126"	"129"	"126"	"129"	-0.328405809398943
"3418"	-0.0544165522532101	0.117136739523594	Inf	1	0	0	0.436836263886524	NA	1	0	"Q8VD58"	"126"	"130"	"126"	"130"	-0.378383676840557
"4281"	-0.00486144207528305	0.11717372299013	Inf	1	0	0	0.494334405763937	NA	1	0	"Q8VD58"	"126"	"131"	"126"	"131"	-0.0834042598673271
"231"	0.168064633380622	0.0283712807617935	0.000169012958761898	3	0	0	0.159191873449462	NA	1	0	"Q8VDD5"	"126"	"127"	"126"	"127"	0.945947359658938
"1094"	-0.0678868587069344	0.0195118006055242	1.00139981895834e-08	3	0	0	0.313483277743516	NA	1	0	"Q8VDD5"	"126"	"128"	"126"	"128"	-0.458566389176453
"1957"	-0.00293291004002909	0.0192831072139857	5.23219906833537e-05	3	0	0	0.491574648815387	NA	1	0	"Q8VDD5"	"126"	"129"	"126"	"129"	-0.0719245708235361
"2820"	0.0130959076049401	0.0143648685396681	2.68011741350192e-05	4	0	0	0.45649578355459	NA	1	0	"Q8VDD5"	"126"	"130"	"126"	"130"	0.0234878148357186
"3683"	-0.0105399386066706	0.0144337252942302	3.14572014958969e-06	4	0	0	0.465045578563551	NA	1	0	"Q8VDD5"	"126"	"131"	"126"	"131"	-0.117205811111972
"58"	0.442987754594799	0.0409387922987758	0.000258457723491054	11	0	0	0.0142840556422543	NA	1	0	"Q8VDN2"	"126"	"127"	"126"	"127"	2.58244179417926
"921"	-0.0625960979038405	0.00838506170152683	1.48649576261086e-05	11	0	0	0.247117831557109	NA	1	0	"Q8VDN2"	"126"	"128"	"126"	"128"	-0.427072855382705
"1784"	-0.051739728325122	0.00523664685380702	1.10391259445485e-05	11	0	0	0.237308866214588	NA	1	0	"Q8VDN2"	"126"	"129"	"126"	"129"	-0.362449740687205
"2647"	-0.0751570889056032	0.0139527700320208	0.000140716073156858	11	0	0	0.262301046160245	NA	1	0	"Q8VDN2"	"126"	"130"	"126"	"130"	-0.501842819348123
"3510"	-0.0421163890469839	0.00753859326592499	1.45174310700766e-05	10	0	0	0.31381272912042	NA	1	0	"Q8VDN2"	"126"	"131"	"126"	"131"	-0.305166304137302
"830"	0.0538165623615775	0.0146837163265782	3.17709364667086e-05	4	0	0	0.328478790190976	NA	1	0	"Q8VED5"	"126"	"127"	"126"	"127"	0.265879668183497
"1693"	0.0515845996192772	0.0147634213696012	7.48065417091014e-07	4	0	0	0.335583190085111	NA	1	0	"Q8VED5"	"126"	"128"	"126"	"128"	0.252593791791218
"2556"	-0.028810170055771	0.0147162026443001	2.50525960580926e-09	4	0	0	0.406137783565157	NA	1	0	"Q8VED5"	"126"	"129"	"126"	"129"	-0.22596033110943
"3419"	-0.174336873172594	0.0144452252872388	2.11865620134985e-06	4	0	0	0.0734552142201263	NA	1	0	"Q8VED5"	"126"	"130"	"126"	"130"	-1.09221573615861
"4282"	0.0496353857967737	0.0145510105131656	2.05972022891396e-07	4	0	0	0.340361658532593	NA	1	0	"Q8VED5"	"126"	"131"	"126"	"131"	0.24099099331385
"831"	0.408252568647368	0.0708438204168807	1.1919247389266e-09	2	0	0	0.062535431145062	NA	1	0	"Q91UZ5"	"126"	"127"	"126"	"127"	2.37567876081213
"1694"	0.157344607608718	0.0722597790660888	1.39713182691993e-07	2	0	0	0.279161670504735	NA	1	0	"Q91UZ5"	"126"	"128"	"126"	"128"	0.882135838692072
"2557"	0.140037229521774	0.0717088627848314	2.29216050408207e-09	2	0	0	0.300505812523864	NA	1	0	"Q91UZ5"	"126"	"129"	"126"	"129"	0.779112754310028
"3420"	-0.0214483784746775	0.0705120710858736	2.20851384511972e-12	2	0	0	0.467811498071919	NA	1	0	"Q91UZ5"	"126"	"130"	"126"	"130"	-0.182138876961263
"4283"	-0.00887115021310584	0.0719713311322494	3.13302969485123e-08	2	0	0	0.486810416236432	NA	1	0	"Q91UZ5"	"126"	"131"	"126"	"131"	-0.107272259847168
"832"	0.313459795685787	0.117341542037612	Inf	1	0	0	0.180076538362219	NA	1	0	"Q91V08"	"126"	"127"	"126"	"127"	1.81141976106244
"1695"	0.0295249167715559	0.117695350301145	Inf	1	0	0	0.465708755010948	NA	1	0	"Q91V08"	"126"	"128"	"126"	"128"	0.121282361715261
"2558"	-0.0165679265775536	0.117662367807175	Inf	1	0	0	0.480738478068855	NA	1	0	"Q91V08"	"126"	"129"	"126"	"129"	-0.153087728653641
"3421"	-0.0176284633667505	0.117258297839195	Inf	1	0	0	0.479471324320558	NA	1	0	"Q91V08"	"126"	"130"	"126"	"130"	-0.159400630040253
"4284"	-0.100306531837647	0.117608807697616	Inf	1	0	0	0.384956448025304	NA	1	0	"Q91V08"	"126"	"131"	"126"	"131"	-0.651546209909852
"121"	0.514455403470116	0.108290309362656	0.00226542272511595	8	0	0	0.0589865356004084	NA	1	0	"Q91VB8"	"126"	"127"	"126"	"127"	3.00785675788321
"984"	-0.0690015329565152	0.0270696468210196	0.000178801641866305	8	0	0	0.337465786612011	NA	1	0	"Q91VB8"	"126"	"128"	"126"	"128"	-0.465201546662247
"1847"	-0.0399032404134483	0.0313906473837578	0.00028761976383318	5	0	0	0.410903848961097	NA	1	0	"Q91VB8"	"126"	"129"	"126"	"129"	-0.291992419723536
"2710"	-0.0462245675413837	0.0126815989378666	5.36596138356876e-05	8	0	0	0.340729068188509	NA	1	0	"Q91VB8"	"126"	"130"	"126"	"130"	-0.329620454128069
"3573"	-0.029419834695714	0.0199257345825896	7.94383963378019e-05	8	0	0	0.417451707322564	NA	1	0	"Q91VB8"	"126"	"131"	"126"	"131"	-0.229589392156694
"833"	-0.0576747678395897	0.117329901573688	Inf	1	0	0	0.433143543539008	NA	1	0	"Q91WP6"	"126"	"127"	"126"	"127"	-0.397778377621012
"1696"	-0.0538848455245908	0.117328175564704	Inf	1	0	0	0.437498963452154	NA	1	0	"Q91WP6"	"126"	"128"	"126"	"128"	-0.375218664387841
"2559"	-0.0951667053443011	0.117311801427544	Inf	1	0	0	0.390562825057348	NA	1	0	"Q91WP6"	"126"	"129"	"126"	"129"	-0.620951120585926
"3422"	-0.0683734781165732	0.117152203058341	Inf	1	0	0	0.420833439130086	NA	1	0	"Q91WP6"	"126"	"130"	"126"	"130"	-0.461463016975841
"4285"	-0.0751692724496333	0.117233233768237	Inf	1	0	0	0.413114453344946	NA	1	0	"Q91WP6"	"126"	"131"	"126"	"131"	-0.501915342539007
"19"	-0.689083356824357	0.22050687580528	0.0171922838592489	51	0	0	0.0711280439978102	NA	1	0	"Q91X72"	"126"	"127"	"126"	"127"	-4.15627143276465
"882"	-0.281712662912955	0.0220848313557589	0.00022530514253372	55	0	0	0.0290028326171585	NA	1	0	"Q91X72"	"126"	"128"	"126"	"128"	-1.73137580947755
"1745"	-0.448546121214357	0.054670132433687	0.00227411754958441	53	0	0	0.0275321489293736	NA	1	0	"Q91X72"	"126"	"129"	"126"	"129"	-2.72446080282492
"2608"	-0.321733172361633	0.0378285097200156	0.00066348411915458	55	0	0	0.0490441344055831	NA	1	0	"Q91X72"	"126"	"130"	"126"	"130"	-1.9696000108113
"3471"	-0.335304521354912	0.0261370453340107	0.000442582881043374	55	0	0	0.0190391205495656	NA	1	0	"Q91X72"	"126"	"131"	"126"	"131"	-2.05038418421347
"167"	0.0624000576168566	0.104932327945771	0.0031416382491377	6	0	0	0.423623260391933	NA	1	0	"Q91XL1"	"126"	"127"	"126"	"127"	0.31697337813397
"1030"	-0.23366226535026	0.00963941009505556	7.04081839780245e-06	6	0	0	0.00865807029333188	NA	1	0	"Q91XL1"	"126"	"128"	"126"	"128"	-1.44535327401179
"1893"	-0.258010168963043	0.0115190215946169	8.80369615923192e-06	5	0	0	0.0081090541303468	NA	1	0	"Q91XL1"	"126"	"129"	"126"	"129"	-1.59028545933903
"2756"	-0.241928835555577	0.00956253507502013	4.3668483560528e-06	6	0	0	0.00668033366064804	NA	1	0	"Q91XL1"	"126"	"130"	"126"	"130"	-1.49456047082312
"3619"	-0.253383044810334	0.0095929793031377	1.37177607178057e-05	6	0	0	0.004840414069884	NA	1	0	"Q91XL1"	"126"	"131"	"126"	"131"	-1.56274225784219
"356"	-0.584824319979357	0.297154894758269	0.00415197405199066	5	0	0	0.141671996788409	NA	1	0	"Q921I1"	"126"	"127"	"126"	"127"	-3.5356639960683
"1219"	-0.0760191003057053	0.0143382237224948	6.95111446233077e-08	4	0	0	0.262761253541896	NA	1	0	"Q921I1"	"126"	"128"	"126"	"128"	-0.506973987845447
"2082"	-0.102671799982987	0.0114706035601033	9.32234230294429e-06	5	0	0	0.168868679764101	NA	1	0	"Q921I1"	"126"	"129"	"126"	"129"	-0.665625593771429
"2945"	0.0339356859206734	0.0114609892322417	7.25042410548e-07	5	0	0	0.375625590180883	NA	1	0	"Q921I1"	"126"	"130"	"126"	"130"	0.147537698598554
"3808"	-0.0386314655189097	0.0143278899630959	4.69304370446228e-05	4	0	0	0.373446846274289	NA	1	0	"Q921I1"	"126"	"131"	"126"	"131"	-0.284422112331115
"834"	0.717946433396218	0.117639221827218	Inf	1	0	0	0.0181645245903401	NA	1	0	"Q921M7"	"126"	"127"	"126"	"127"	4.21914788712018
"1697"	-0.118875797636266	0.121572919918919	Inf	1	0	0	0.366575243422777	NA	1	0	"Q921M7"	"126"	"128"	"126"	"128"	-0.762080747704859
"2560"	-0.0533368907138483	0.119855763288372	Inf	1	0	0	0.438780047132857	NA	1	0	"Q921M7"	"126"	"129"	"126"	"129"	-0.37195693436605
"3423"	-0.34474634710198	0.118376751529797	Inf	1	0	0	0.158172496986074	NA	1	0	"Q921M7"	"126"	"130"	"126"	"130"	-2.10658715185965
"4286"	0.0016902143697175	0.11865351855002	Inf	1	0	0	0.498042463800021	NA	1	0	"Q921M7"	"126"	"131"	"126"	"131"	-0.0444051780084396
"835"	0.145329795824151	0.117217689606441	Inf	1	0	0	0.335607590398604	NA	1	0	"Q922U2"	"126"	"127"	"126"	"127"	0.810617035433847
"1698"	0.0892036892070776	0.117242400270413	Inf	1	0	0	0.397231484760153	NA	1	0	"Q922U2"	"126"	"128"	"126"	"128"	0.476523414262643
"2561"	0.0012828995969274	0.117256547216189	Inf	1	0	0	0.49850537181499	NA	1	0	"Q922U2"	"126"	"129"	"126"	"129"	-0.0468297407582915
